"state_fips_code","county_fips_code","state","county","confirmed_cases","deaths","test_7day_total","positivity_7day_avg","community","school","report_date","healthwebsites"
"29","29051","Missouri","Cole County",12498,165,504,7.14,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.colehealth.org""]"
"29","29053","Missouri","Cooper County",2590,31,56,0,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.coopercountypublichealth.com""]"
"29","29055","Missouri","Crawford County",3420,51,276,1.45,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://crawfordcountymo.net/index_files/Page1235.htm""]"
"29","29057","Missouri","Dade County",848,17,37,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://dadecountyhealthdept.com""]"
"29","29059","Missouri","Dallas County",2185,40,106,4.72,"substantial","Moderate risk of transmission in schools","2021-06-06","[""http://www.dallascountyhealth.com""]"
"29","29061","Missouri","Daviess County",986,13,78,3.85,"substantial","Lowest risk of transmission in schools","2021-06-06","[""http://daviesshealthonline.com"",""https://www.facebook.com/DaviessCountyHD/""]"
"29","29063","Missouri","DeKalb County",1385,33,57,5.26,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://tricounty.lphamo.org/""]"
"29","29065","Missouri","Dent County",1772,33,115,9.57,"substantial","Higher risk of transmission in schools","2021-06-06","[""https://www.facebook.com/DentCountyHealthCtr/""]"
"29","29067","Missouri","Douglas County",1553,41,59,5.08,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.dchd.org""]"
"29","29069","Missouri","Dunklin County",4110,58,208,1.92,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://dunklincountyhealth.com""]"
"29","29071","Missouri","Franklin County",13599,207,1132,2.56,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.franklinmo.org""]"
"29","29073","Missouri","Gasconade County",2090,48,95,11.58,"high","Higher risk of transmission in schools","2021-06-06","[""http://www.gasconadecountyhealth.com""]"
"29","29075","Missouri","Gentry County",1190,24,65,0,"low","Lowest risk of transmission in schools","2021-06-06","[""http://tricounty.lphamo.org/""]"
"29","29077","Missouri","Greene County",43291,651,3342,7.24,"high","Moderate risk of transmission in schools","2021-06-06","[""http://www.springfieldmo.gov/health"",""https://www.facebook.com/SGCHD"",""https://twitter.com/SGCHD""]"
"29","29079","Missouri","Grundy County",1499,45,95,15.79,"high","Highest risk of transmission in schools","2021-06-06","[""http://www.grundycountyhealth.org""]"
"29","29081","Missouri","Harrison County",1081,17,47,6.38,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.harrisoncountyhealthdept.org""]"
"29","29083","Missouri","Henry County",3062,48,462,2.6,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://henrycohealth.org/""]"
"29","29085","Missouri","Hickory County",998,18,41,2.44,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.hickorycountyhealth.org"",""https://www.facebook.com/HickoryCountyHealthDepartment/""]"
"29","29087","Missouri","Holt County",597,16,15,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"29","29089","Missouri","Howard County",1335,11,30,6.67,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://HowardCountyHealth.wix.com/hcphd"",""https://www.facebook.com/HowardCountyPublicHealth/""]"
"29","29091","Missouri","Howell County",5466,67,195,2.05,"substantial","Lower risk of transmission in schools","2021-06-06","[""https://howellcountyhealth.com/"",""https://www.facebook.com/Howell-County-Health-Department-170310842983730/""]"
"29","29093","Missouri","Iron County",1283,10,69,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"29","29095","Missouri","Jackson County",53173,626,5787,2.76,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.jacohd.org/""]"
"29","29097","Missouri","Jasper County",21836,327,1163,8.68,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"29","29099","Missouri","Jefferson County",30091,298,2158,1.25,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.jeffcohealth.org""]"
"29","29101","Missouri","Johnson County",6691,68,302,3.31,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://johnsoncountyhealth.org""]"
"29","29103","Missouri","Knox County",502,3,12,0,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.kchdhomehealth.com""]"
"29","29105","Missouri","Laclede County",5115,124,365,6.3,"high","Moderate risk of transmission in schools","2021-06-06","[""http://www.lacledecountyhealth.com""]"
"29","29107","Missouri","Lafayette County",4404,70,193,5.7,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://www.lafayettecountyhealth.org/""]"
"29","29109","Missouri","Lawrence County",4993,102,327,2.75,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://lawrencecohealth.com""]"
"29","29111","Missouri","Lewis County",1592,21,35,2.86,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"29","29113","Missouri","Lincoln County",8553,60,405,3.46,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://www.lchdmo.org""]"
"29","29115","Missouri","Linn County",1784,24,80,21.25,"high","Highest risk of transmission in schools","2021-06-06","[""http://www.linncohealth.org""]"
"29","29117","Missouri","Livingston County",2506,62,273,16.85,"high","Highest risk of transmission in schools","2021-06-06","[""http://www.livcohealthcenter.com""]"
"29","29119","Missouri","McDonald County",3822,53,183,4.37,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://mcdonaldcountyhealth.com/""]"
"29","29121","Missouri","Macon County",2084,20,36,8.33,"substantial","Higher risk of transmission in schools","2021-06-06","[""http://www.maconmohealth.org""]"
"29","29123","Missouri","Madison County",2219,20,92,2.17,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"29","29125","Missouri","Maries County",952,16,43,4.65,"low","Lower risk of transmission in schools","2021-06-06","[""http://www.phelpscountyhealth.com""]"
"29","29127","Missouri","Marion County",5024,58,82,1.22,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://marioncountyhealth.org/""]"
"29","29129","Missouri","Mercer County",413,3,17,5.88,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://mercercountyhealthdepartment.com/"",""https://www.facebook.com/Mercer-County-Health-Department-114453988594418/""]"
"29","29131","Missouri","Miller County",3823,73,111,13.51,"high","Moderate risk of transmission in schools","2021-06-06","[""http://www.MillerCountyHealth.com""]"
"29","29133","Missouri","Mississippi County",2071,34,36,11.11,"high","Moderate risk of transmission in schools","2021-06-06","[""http://www.misscohealth.com""]"
"29","29135","Missouri","Moniteau County",2487,38,61,6.56,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.moniteaucountyhealth.org"",""https://www.facebook.com/moniteaucountyhealthcenter""]"
"29","29137","Missouri","Monroe County",1255,12,14,14.29,"high","Moderate risk of transmission in schools","2021-06-06","[""http://www.monroecountyhealth.com"",""https://www.facebook.com/MonroeCountyHealthDepartment/""]"
"29","29139","Missouri","Montgomery County",1463,18,63,6.35,"substantial","Moderate risk of transmission in schools","2021-06-06","[""http://www.montgomerycountyhealth.org""]"
"29","29141","Missouri","Morgan County",2499,57,73,5.48,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.morgancountyhealthcenter.com""]"
"29","29143","Missouri","New Madrid County",3098,52,47,8.51,"substantial","Higher risk of transmission in schools","2021-06-06","[""http://www.newmadridcountyhealthdept.com""]"
"29","29145","Missouri","Newton County",7556,117,296,14.86,"high","Higher risk of transmission in schools","2021-06-06","[""http://www.newtoncountyhealth.org""]"
"29","29147","Missouri","Nodaway County",3235,33,136,7.35,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.nodawaypublichealth.org""]"
"29","29149","Missouri","Oregon County",1286,10,37,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"29","29151","Missouri","Osage County",2078,22,59,6.78,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.osagecountyhd.org"",""https://www.facebook.com/pages/Osage-County-Health-Department/148415825196026""]"
"29","29153","Missouri","Ozark County",1057,28,26,3.85,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.ocph.org"",""https://www.facebook.com/Ozark-County-Health-Department-157472307675983/""]"
"29","29155","Missouri","Pemiscot County",1968,41,37,5.41,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"29","29157","Missouri","Perry County",2902,32,76,5.26,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://Perrycountyhealth.com"",""https://www.facebook.com/pchdmo/""]"
"29","29159","Missouri","Pettis County",6998,96,224,3.13,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.Pettiscountyhealthcenter.com"",""https://www.facebook.com/PettisCountyHealthCenter/""]"
"29","29161","Missouri","Phelps County",5918,171,572,2.1,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.phelpscountyhealth.com""]"
"29","29163","Missouri","Pike County",2415,33,91,6.59,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://pikecountyhealth.org"",""https://www.facebook.com/bgpchd/"",""https://twitter.com/PikeCountyHD""]"
"29","29165","Missouri","Platte County",5620,58,677,1.92,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.plattecountyhealthdept.com""]"
"29","29167","Missouri","Polk County",4971,52,208,15.87,"high","Highest risk of transmission in schools","2021-06-06","[]"
"29","29169","Missouri","Pulaski County",4863,69,247,5.67,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.pulaskicountyhealth.com"",""https://www.facebook.com/Pulaskicountyhealthdept/""]"
"29","29171","Missouri","Putnam County",592,7,0,,"high","Moderate risk of transmission in schools","2021-06-06","[""http://www.putnamcohealthdept.org"",""https://www.facebook.com/Ralls-County-Health-Dept-Home-Health-Agency-262104510596164/""]"
"29","29173","Missouri","Ralls County",1478,14,27,0,"low","Lower risk of transmission in schools","2021-06-06","[""http://www.rallscountyhealth.org/"",""https://www.facebook.com/Ralls-County-Health-Dept-Home-Health-Agency-262104510596164/""]"
"29","29175","Missouri","Randolph County",3443,36,49,10.2,"high","Moderate risk of transmission in schools","2021-06-06","[""http://www.randolphcountyhealth.org""]"
"29","29177","Missouri","Ray County",2805,46,108,4.63,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"29","29179","Missouri","Reynolds County",747,6,11,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.reynoldscopublichealth.org""]"
"29","29181","Missouri","Ripley County",1757,20,110,4.55,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.ripleycountyhealth.com""]"
"29","29183","Missouri","St. Charles County",58545,648,2529,2.69,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.scchealth.org"",""https://www.facebook.com/StCharlesCountyPublicHealth/"",""https://twitter.com/SCCHealth""]"
"29","29185","Missouri","St. Clair County",1189,14,112,0.89,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.stclaircountyhealth.net/""]"
"29","29186","Missouri","Ste. Genevieve County",2283,25,92,6.52,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://stegencohealth.org/""]"
"29","29187","Missouri","St. Francois County",11508,144,816,2.82,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"29","29189","Missouri","St. Louis County",123672,2459,9137,2.76,"moderate","Lower risk of transmission in schools","2021-06-06","[""https://www.stlouisco.com""]"
"29","29195","Missouri","Saline County",3900,46,108,0.93,"moderate","Lowest risk of transmission in schools","2021-06-06","[""https://www.salinecountyhealthdepartment.com/"",""https://www.facebook.com/saline.county.health/""]"
"29","29197","Missouri","Schuyler County",405,7,7,0,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.schuylercohealth.org/""]"
"29","29199","Missouri","Scotland County",331,4,6,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"29","29201","Missouri","Scott County",6809,108,86,1.16,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"29","29203","Missouri","Shannon County",945,16,27,0,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.shannoncountyhealth.org""]"
"29","29205","Missouri","Shelby County",860,9,14,14.29,"high","Highest risk of transmission in schools","2021-06-06","[""http://shelbycountyhealth.com/"",""https://www.facebook.com/shelbycountyhealthdepartment/""]"
"29","29207","Missouri","Stoddard County",4046,61,69,2.9,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.stoddardcountyhealth.com""]"
"29","29209","Missouri","Stone County",3809,78,221,9.5,"substantial","Moderate risk of transmission in schools","2021-06-06","[""https://stonecountyhealthdepartment.com/""]"
"29","29211","Missouri","Sullivan County",1129,14,23,4.35,"high","Lower risk of transmission in schools","2021-06-06","[]"
"29","29213","Missouri","Taney County",8760,143,453,9.49,"high","Higher risk of transmission in schools","2021-06-06","[""http://www.taneycohealth.org"",""https://www.facebook.com/taneycountyhealthdepartment/"",""https://twitter.com/taneycohealth""]"
"29","29215","Missouri","Texas County",2876,39,128,10.16,"high","Moderate risk of transmission in schools","2021-06-06","[""https://www.texascountyhealth.org/""]"
"29","29217","Missouri","Vernon County",2839,63,131,3.05,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
